Target,Fold,Model,R2,R2_train,RMSE,RMSE_train,MAE,MAE_train
shannon,4,GAM,-0.3329027206112709,0.25139116172584597,0.545215282375964,0.271760031572513,0.4142050936128545,0.19354946545299598
simpson,0,Linear,-2.094051392157493,0.15259746074960356,0.013609959279736567,0.014099011735857985,0.011104265452772455,0.008994537887635917
simpson,0,Ridge,-0.26075619431451,0.06653894327135734,0.008687776095506418,0.014797620787301742,0.007387870620480841,0.00918170116249339
simpson,0,RF,-0.8215771136918093,0.613623151131276,0.010442797219850683,0.009520271627744655,0.008435607066916862,0.005736577023209002
simpson,0,XGBoost,-1.554430739917493,0.9979779537694775,0.012366310027820406,0.0006887146669858488,0.010723522542344988,0.0005098090303645428
simpson,0,LightGBM,-0.03676133744148702,-7.216449660063518e-14,0.00787829902979188,0.015315944767459556,0.006422162606652915,0.00964633921451545
simpson,0,GAM,-3.949718796935919,0.3141805116216644,0.017214060601813533,0.01268378005570138,0.01585536184747798,0.008234568751699764
simpson,1,Linear,-0.17748204944771118,0.11469957272645115,0.027499943449884212,0.007849600212580483,0.015666409619494493,0.006325973982326182
simpson,1,Ridge,-0.09323233525321162,0.05843953967753679,0.026497865267546786,0.008095176229555863,0.015340397059719657,0.006740298811499798
simpson,1,RF,-0.1562576717790911,0.5791980539008399,0.027250970077746645,0.005411791687024275,0.016491647484786997,0.004609780443720288
simpson,1,XGBoost,-0.21528060515430325,0.9888866538231025,0.027937847133521224,0.0008794772762262831,0.018734480647844408,0.0006749635617887521
simpson,1,LightGBM,-0.09100412521626833,-1.865174681370263e-14,0.026470847714559025,0.008342614988700916,0.015323395958426522,0.006984465363105255
simpson,1,GAM,-0.15764870912427353,0.32137475074227506,0.027267357308636594,0.006872538927628516,0.015749604650194603,0.005568042629921981
simpson,2,Linear,-1.0556265117884331,0.12767134486413645,0.009529521259346564,0.014443994710525007,0.007043817197826874,0.00999051969852225
simpson,2,Ridge,-0.05814175141709699,0.0724410381188143,0.006837083809553424,0.014894228565614854,0.005892688154875902,0.009642580211023188
simpson,2,RF,-1.3226800480298238,0.5288287083409093,0.010129632109025143,0.010615407292502755,0.00848956798214583,0.006488416795790571
simpson,2,XGBoost,-0.9506196587324864,0.9981731228893066,0.009282934295835944,0.0006610006986534035,0.007652334596551858,0.0004736642682299931
simpson,2,LightGBM,-0.00024268258448056912,-7.194245199571014e-14,0.006647397808927658,0.015464904814259722,0.005528845535100002,0.009820898017709134
simpson,2,GAM,-0.4481701871790589,0.3184648901256566,0.007998504241672047,0.01276707378124279,0.00693677851798824,0.008943030931209744
simpson,3,Linear,-0.07491506748754517,0.0670097169797702,0.011798813087875504,0.013997536134786106,0.010264033796251761,0.008208708365971021
simpson,3,Ridge,-0.10790985211373805,0.03112515817857109,0.011978528158980569,0.014264182164607377,0.010614810893891775,0.008468128622118268
simpson,3,RF,0.024192054147301967,0.4684286140133085,0.01124173700731389,0.010565591965767562,0.010216207478154968,0.006476739217781369
simpson,3,XGBoost,-0.41833678168404664,0.9968721765449624,0.013553171340579564,0.0008104647918274958,0.012218845160195842,0.0005657646318258566
